id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-3643068-A,Random oriented decoder for label decoding ,Spartanics,"William L Mohan, Samuel P Willits",1969-03-12,1969-03-12,1972-02-15,1972-02-15,https://patents.google.com/patent/US3643068A/en,https://patentimages.storage.googleapis.com/e4/3b/c3/4264ad77c95bc5/US3643068-drawings-page-2.png
US-3503031-A,Printed circuit keyboard ,Control Data Corp,"Keith A Nyhus, Richard M Sedro",1969-02-11,1969-02-11,1970-03-24,1970-03-24,https://patents.google.com/patent/US3503031A/en,https://patentimages.storage.googleapis.com/2b/e9/08/d3f675c5056755/US3503031-drawings-page-1.png
US-3409760-A,Machine readable merchandise tag ,Monarch Marking Systems Inc,Paul H Hamisch,1966-12-14,1966-12-14,1968-11-05,1968-11-05,https://patents.google.com/patent/US3409760A/en,https://patentimages.storage.googleapis.com/09/6b/a7/4524a0cdeb9101/US3409760-drawings-page-1.png
US-3376661-A,Multiple company credit card ,John G. Hulett,John G Hulett,1966-06-28,1966-06-28,1968-04-09,1968-04-09,https://patents.google.com/patent/US3376661A/en,https://patentimages.storage.googleapis.com/2b/d9/dc/5aa5ceec150220/US3376661-drawings-page-1.png
US-3560964-A,Keyboard unit ,Philco Ford Corp,"Stuart W Bedell, Robert L Clenner",1968-12-31,1968-12-31,1971-02-02,1971-02-02,https://patents.google.com/patent/US3560964A/en,https://patentimages.storage.googleapis.com/a8/17/e0/d850ee6242e76f/US3560964-drawings-page-1.png
US-3414731-A,Package classification by tracking the path of a circular label and simultaneously scanning the information on the label ,Sylvania Electric Prod,Arthur B Sperry,1966-10-28,1966-10-28,1968-12-03,1968-12-03,https://patents.google.com/patent/US3414731A/en,https://patentimages.storage.googleapis.com/49/ae/0a/cb54dff7f0aee5/US3414731-drawings-page-1.png
US-3335407-A,Apparatus for recording sales ,Universal Controls Inc,"Le Roy J Lange, Harold C Robinson, George A Groth",1962-08-20,1962-08-20,1967-08-08,1967-08-08,https://patents.google.com/patent/US3335407A/en,https://patentimages.storage.googleapis.com/3c/be/19/7a0159f0bcc9f7/US3335407-drawings-page-1.png
US-3705384-A,Business transaction apparatus ,Eric C Wahlberg,Eric C Wahlberg,1971-08-10,1971-08-10,1972-12-05,1972-12-05,https://patents.google.com/patent/US3705384A/en,https://patentimages.storage.googleapis.com/55/56/65/cb6d23f413a881/US3705384-drawings-page-2.png
US-3652795-A,Telephone transaction system ,Electrospace Corp,"Arnold M Wolf, John G Richter",1970-11-25,1970-11-25,1972-03-28,1972-03-28,https://patents.google.com/patent/US3652795A/en,https://patentimages.storage.googleapis.com/1c/f6/8a/2ef78844a8fafc/US3652795-drawings-page-2.png
US-2770797-A,Data storage apparatus ,Ibm,"Francis E Hamilton, George V Hawkins, Jr Robert E Lawhead, Jr Ernest S Hughes",1951-12-31,1951-12-31,1956-11-13,1956-11-13,https://patents.google.com/patent/US2770797A/en,https://patentimages.storage.googleapis.com/9e/ba/f5/c087902c8635f4/US2770797-drawings-page-1.png
US-3920979-A,Electronic check writer ,Jack S Kilby,"Jack S Kilby, Robert F Schweitzer, John Mccrady",1973-10-19,1973-10-19,1975-11-18,1975-11-18,https://patents.google.com/patent/US3920979A/en,https://patentimages.storage.googleapis.com/f0/ee/56/b22b46ba1a665c/US3920979-drawings-page-2.png
US-3806673-A,Pushbutton keyboard switch assembly with improved disc spring contact and printed circuit structure ,Texas Instruments Inc,H Boulanger,1972-11-20,1972-11-20,1974-04-23,1974-04-23,https://patents.google.com/patent/US3806673A/en,https://patentimages.storage.googleapis.com/91/a7/82/76647747437375/US3806673-drawings-page-2.png
CA-1157955-A,Portable printing electronic calculator ,"Olivetti (Ing. C.) & C., S.P.A., Filippo Demonte, Michele Bovio","Filippo Demonte, Michele Bovio",1980-01-18,1981-01-16,1983-11-29,1983-11-29,https://patents.google.com/patent/CA1157955A/en,
US-2484115-A,Carry device ,Ibm,"Ralph L Palmer, Byron E Phelps",1944-12-27,1945-11-27,1949-10-11,1949-10-11,https://patents.google.com/patent/US2484115A/en,https://patentimages.storage.googleapis.com/69/70/e8/768a5d24e0b814/US2484115-drawings-page-1.png
US-3798603-A,Business transaction apparatus ,E Wahlberg,E Wahlberg,1971-08-10,1972-09-22,1974-03-19,1974-03-19,https://patents.google.com/patent/US3798603A/en,https://patentimages.storage.googleapis.com/84/38/1d/ba91421ac005b4/US3798603-drawings-page-2.png
SU-704477-A3,Keyboard ,Тексас Инструментс Инк (Фирма),Джозеф Булангер Генри,1971-06-01,1972-06-01,1979-12-15,1979-12-15,https://patents.google.com/patent/SU704477A3/en,https://patentimages.storage.googleapis.com/SU704477A3/00000001.png
CA-1132114-A,Touch checking key tops for keyboard ,"Alice Lonsdale, Safeway Stores, Incorporated",Alice Lonsdale,1977-11-25,1978-10-31,1982-09-21,1982-09-21,https://patents.google.com/patent/CA1132114A/en,
US-3693123-A,Keyboard having magnetic latching and improved operator touch ,Singer Co,Egon A Pedersen,1970-11-04,1970-11-04,1972-09-19,1972-09-19,https://patents.google.com/patent/US3693123A/en,https://patentimages.storage.googleapis.com/2e/f6/80/2796e0aba91169/US3693123-drawings-page-2.png
US-5692500-A,Pain measurement and recording tool and method ,Gaston-Johansson; Fannie,Fannie Gaston-Johansson,1995-01-09,1995-01-09,1997-12-02,1997-12-02,https://patents.google.com/patent/US5692500A/en,https://patentimages.storage.googleapis.com/16/43/13/43fd782c21f00e/US5692500-drawings-page-2.png
CA-2097499-C,Method and apparatus for exhalation analysis ,"Peter Gazzara, John Burke, Merck Patent Gesellschaft Mit Beschraenkter Haftung","Peter Gazzara, John Burke",1991-10-03,1992-10-02,1999-04-13,1999-04-13,https://patents.google.com/patent/CA2097499C/en,
US-5640774-A,Diet aid device and method ,Goldman; Millicent F.,Millicent F. Goldman,1995-06-26,1995-06-26,1997-06-24,1997-06-24,https://patents.google.com/patent/US5640774A/en,https://patentimages.storage.googleapis.com/8d/33/c6/a571d1fd6aaee9/US5640774-drawings-page-2.png
US-4151668-A,Individual well-balanced meal planning device ,Hungerford Daniel C,Daniel C. Hungerford,1975-10-30,1975-10-30,1979-05-01,1979-05-01,https://patents.google.com/patent/US4151668A/en,https://patentimages.storage.googleapis.com/72/c2/3e/c37cffa70354fd/US4151668-drawings-page-2.png
US-5991707-A,Method and system for predictive diagnosing of system reliability problems and/or system failure in a physical system ,"Hydrotec Systems Company, Inc.","Warren W. Searles, Brett W. Searles",1998-03-09,1998-03-09,1999-11-23,1999-11-23,https://patents.google.com/patent/US5991707A/en,https://patentimages.storage.googleapis.com/d3/2a/c4/56723b155db979/US5991707-drawings-page-3.png
US-2194270-A,Computing and printing machine ,,,,,1940-03-19,1940-03-19,https://patents.google.com/patent/US2194270A/en,https://patentimages.storage.googleapis.com/43/f9/b6/d0e0adbd0fcb5b/US2194270-drawings-page-1.png
US-6561415-B2,Calorie management system ,Katherine Grant,Katherine Grant,2000-04-27,2001-04-27,2003-05-13,2003-05-13,https://patents.google.com/patent/US6561415B2/en,https://patentimages.storage.googleapis.com/59/e1/a8/2be244ccf4ed1e/US06561415-20030513-D00000.png
US-3683371-A,Magnetic keyboard terminal ,Burroughs Corp,George E Holz,1970-09-15,1970-09-15,1972-08-08,1972-08-08,https://patents.google.com/patent/US3683371A/en,https://patentimages.storage.googleapis.com/7c/b3/df/b8badbaeef0dd1/US3683371-drawings-page-2.png
US-3623012-A,Accounting system with program by example facilities ,Ibm,"Denis E Lowry, William L Mcdonald",1969-06-30,1969-06-30,1971-11-23,1971-11-23,https://patents.google.com/patent/US3623012A/en,https://patentimages.storage.googleapis.com/9c/d6/41/e410cb39dbea49/US3623012-drawings-page-2.png
US-4324976-A,Hand-held calculator or similar keyboard device ,The Laitram Corporation,James M. Lapeyre,1980-02-08,1980-02-08,1982-04-13,1982-04-13,https://patents.google.com/patent/US4324976A/en,https://patentimages.storage.googleapis.com/24/47/32/e86955be16753b/US4324976-drawings-page-2.png
CA-1078502-A,Auxiliary keyboard apparatus ,"Ncr Corporation, William R. Bradam",William R. Bradam,1975-12-16,1976-11-17,1980-05-27,1980-05-27,https://patents.google.com/patent/CA1078502A/en,
US-4019027-A,Apparatus and method for schedule monitoring and control ,Kelley William L,William L. Kelley,1975-05-09,1975-05-09,1977-04-19,1977-04-19,https://patents.google.com/patent/US4019027A/en,https://patentimages.storage.googleapis.com/72/52/79/d63ec6d061e389/US4019027-drawings-page-2.png
US-2303692-A,Calculating machine ,Hellgren Gustaf Hilarius,Hellgren Gustaf Hilarius,1937-08-21,1938-08-16,1942-12-01,1942-12-01,https://patents.google.com/patent/US2303692A/en,https://patentimages.storage.googleapis.com/56/ea/6a/c731200e1e7a81/US2303692-drawings-page-1.png
US-3848527-A,Printer with rotary roll column selecting means ,Citizen Watch Co Ltd,S Nihira,1972-05-04,1973-05-02,1974-11-19,1974-11-19,https://patents.google.com/patent/US3848527A/en,https://patentimages.storage.googleapis.com/39/5a/e8/9b3b9ad82de097/US3848527-drawings-page-2.png
US-3808384-A,Pushbutton keyboard system ,Texas Instruments Inc,H Boulanger,1971-06-01,1973-02-21,1974-04-30,1974-04-30,https://patents.google.com/patent/US3808384A/en,https://patentimages.storage.googleapis.com/09/20/b4/6edbc67e7a9fe4/US3808384-drawings-page-2.png
US-2357455-A,Accounting machine ,Ibm,James W Bryce,1940-10-30,1940-10-30,1944-09-05,1944-09-05,https://patents.google.com/patent/US2357455A/en,https://patentimages.storage.googleapis.com/b7/04/ba/0b07e2c7d75f01/US2357455-drawings-page-1.png
US-4736093-A,Calculator for determining frequency matched set of golf clubs ,Brunswick Corporation,Joseph M. Braly,1986-05-09,1986-05-09,1988-04-05,1988-04-05,https://patents.google.com/patent/US4736093A/en,https://patentimages.storage.googleapis.com/79/61/bb/5761671100ab60/US4736093-drawings-page-2.png
US-2034345-A,kottmann ,,,,,1936-03-17,1936-03-17,https://patents.google.com/patent/US2034345A/en,https://patentimages.storage.googleapis.com/da/ee/61/d1fe6246c293b5/US2034345-drawings-page-1.png
US-4912307-A,Device for keeping score during a scoring game ,"Shade Mary E, Verdis Donna E","Mary E. Shade, Donna E. Verdis",1989-03-03,1989-03-03,1990-03-27,1990-03-27,https://patents.google.com/patent/US4912307A/en,https://patentimages.storage.googleapis.com/7b/14/60/a94a0033cefe38/US4912307-drawings-page-2.png
US-3828166-A,Cash register intended for safe and fast operation during receiption and issue of banknotes and comparable documents ,Norob System Ab,"S Johansson, L Lundblad",1971-09-14,1972-09-11,1974-08-06,1974-08-06,https://patents.google.com/patent/US3828166A/en,https://patentimages.storage.googleapis.com/0c/49/dd/9b6a8e6a95fafb/US3828166-drawings-page-2.png
US-3823309-A,Multiple key assembly for calculators and the like ,J Caruso,J Caruso,1973-06-21,1973-06-21,1974-07-09,1974-07-09,https://patents.google.com/patent/US3823309A/en,https://patentimages.storage.googleapis.com/36/0b/e6/c3749464208e69/US3823309-drawings-page-2.png
US-4095274-A,Apparatus for determining food content ,Carl Gordon,Carl Gordon,1977-04-27,1977-04-27,1978-06-13,1978-06-13,https://patents.google.com/patent/US4095274A/en,https://patentimages.storage.googleapis.com/70/9a/71/668f8df5d9c836/US4095274-drawings-page-2.png
US-3441714-A,Computing and recording system ,Gen Res Inc,Luther G Simjian,1965-07-09,1965-07-09,1969-04-29,1969-04-29,https://patents.google.com/patent/US3441714A/en,https://patentimages.storage.googleapis.com/27/33/90/e0ab8e5843ba8f/US3441714-drawings-page-1.png
US-3622720-A,Calculator keyboard cover interlock with a display cover and switch ,Scm Corp,William A Allen Berkeley,1970-08-19,1970-08-19,1971-11-23,1971-11-23,https://patents.google.com/patent/US3622720A/en,https://patentimages.storage.googleapis.com/81/15/dc/8aca05c8603952/US3622720-drawings-page-2.png
US-2290827-A,Record card controlled statistical machine ,Powers Accounting Machines Ltd,Thomas Arthur,1938-09-03,1939-08-31,1942-07-21,1942-07-21,https://patents.google.com/patent/US2290827A/en,https://patentimages.storage.googleapis.com/bf/bf/48/cd8b0367646265/US2290827-drawings-page-1.png
US-4221959-A,Checking device for checking the food intake ,Sessler Eva Maria,Eva-Maria Sessler,1977-03-02,1978-02-28,1980-09-09,1980-09-09,https://patents.google.com/patent/US4221959A/en,https://patentimages.storage.googleapis.com/b3/79/77/0817e7f2f7e785/US4221959-drawings-page-2.png
US-3648050-A,Optoelectronic data entry means having plurality of control means to direct part of radiation in channel from radiation source to output channel ,Tuh Kai Koo,Tuh-Kai Koo,1970-08-06,1970-08-06,1972-03-07,1972-03-07,https://patents.google.com/patent/US3648050A/en,https://patentimages.storage.googleapis.com/b9/ba/fc/e7363dca55fc13/US3648050-drawings-page-2.png
US-1834561-A,Accounting machine and punching mechanism controlled thereby ,Tabulating Machine Co,Thomas J Watson,1925-04-04,1925-04-04,1931-12-01,1931-12-01,https://patents.google.com/patent/US1834561A/en,https://patentimages.storage.googleapis.com/bb/63/d2/e1e5e2e098192b/US1834561-drawings-page-1.png
US-3596390-A,Manually operable computer ,Clinique Lab Inc,John Scalice,1968-11-05,1968-11-05,1971-08-03,1971-08-03,https://patents.google.com/patent/US3596390A/en,https://patentimages.storage.googleapis.com/05/c8/96/f7322d3daac2f7/US3596390-drawings-page-2.png
US-3248050-A,Color filter read-out device ,Hubert O Dickson,Hubert O Dickson,1965-01-22,1965-01-22,1966-04-26,1966-04-26,https://patents.google.com/patent/US3248050A/en,https://patentimages.storage.googleapis.com/b1/fb/08/4f29d41d8980f6/US3248050-drawings-page-1.png
US-2612428-A,Recorder ,Veeder Root Inc,Harold B Vroom,1950-01-07,1950-01-07,1952-09-30,1952-09-30,https://patents.google.com/patent/US2612428A/en,https://patentimages.storage.googleapis.com/62/bf/bc/3cf97410e35d4b/US2612428-drawings-page-1.png
US-3916420-A,Printer and display system ,Ncr Co,"Robert W Brown, James V Cartmell, Donald Churchill, Alan J Kresch",1974-05-06,1974-05-06,1975-10-28,1975-10-28,https://patents.google.com/patent/US3916420A/en,https://patentimages.storage.googleapis.com/05/8a/a8/8010fd61d99a9e/US3916420-drawings-page-2.png
US-2827626-A,Electromagnetic positioning device ,Bell Telephone Labor Inc,Motte Frank E De,1955-12-27,1955-12-27,1958-03-18,1958-03-18,https://patents.google.com/patent/US2827626A/en,https://patentimages.storage.googleapis.com/48/33/9d/5b4f892195441f/US2827626-drawings-page-1.png
US-2624507-A,Electronic calculating machine ,Ibm,Byron E Phelps,1945-09-27,1945-09-27,1953-01-06,1953-01-06,https://patents.google.com/patent/US2624507A/en,https://patentimages.storage.googleapis.com/13/d8/09/1c69d3819a568d/US2624507-drawings-page-1.png
US-2244241-A,Cross-adding accounting machine and programing means therefor ,Ibm,James W Bryce,1937-10-01,1937-10-01,1941-06-03,1941-06-03,https://patents.google.com/patent/US2244241A/en,https://patentimages.storage.googleapis.com/f9/d7/d0/430128726a2096/US2244241-drawings-page-1.png
US-4630375-A,Apparatus for gauging and determining spatial coordinates for a source of radiation to be employed in obtaining a radiograph of a patient ,Spolyar John L,John L. Spolyar,1985-05-02,1985-05-02,1986-12-23,1986-12-23,https://patents.google.com/patent/US4630375A/en,https://patentimages.storage.googleapis.com/16/8f/ec/3d2e855e39570b/US4630375-drawings-page-2.png
US-3541526-A,Apparatus for recording sales and the like ,American Totalisator Co,"Oscar C Levy, George A Groth",1968-04-26,1968-04-26,1970-11-17,1970-11-17,https://patents.google.com/patent/US3541526A/en,https://patentimages.storage.googleapis.com/0f/59/d7/7dcabb9aa81ab6/US3541526-drawings-page-12.png
US-2640144-A,Indicator illuminating device ,Ncr Co,Levy Sidney,1950-02-01,1950-02-01,1953-05-26,1953-05-26,https://patents.google.com/patent/US2640144A/en,https://patentimages.storage.googleapis.com/b1/ce/2e/038bd6b5085135/US2640144-drawings-page-1.png
US-1371138-A,Calculating-machine ,,,,,1921-03-08,1921-03-08,https://patents.google.com/patent/US1371138A/en,https://patentimages.storage.googleapis.com/17/57/a4/eedc85c0d5ff4a/US1371138-drawings-page-1.png
US-2014432-A,Auxiliary keyboard ,Gerhold Guido,Gerhold Guido,1932-02-15,1933-01-23,1935-09-17,1935-09-17,https://patents.google.com/patent/US2014432A/en,https://patentimages.storage.googleapis.com/ca/af/37/ca2f91ead4da6f/US2014432-drawings-page-1.png
US-2492262-A,Cover for calculating machines ,,,,,1949-12-27,1949-12-27,https://patents.google.com/patent/US2492262A/en,https://patentimages.storage.googleapis.com/05/3a/dd/05020854334e3f/US2492262-drawings-page-1.png
US-3707860-A,Device for locking articles to a mounting base ,"M Singer, R Woletz","R Woletz, M Singer",1971-07-07,1971-07-07,1973-01-02,1973-01-02,https://patents.google.com/patent/US3707860A/en,https://patentimages.storage.googleapis.com/a1/6a/91/50fb9f19dba479/US3707860-drawings-page-2.png
US-2255622-A,Computing machine ,Remington Rand Inc,Walter W Landsiedel,1937-02-15,1937-02-15,1941-09-09,1941-09-09,https://patents.google.com/patent/US2255622A/en,https://patentimages.storage.googleapis.com/59/28/49/147d141c185fff/US2255622-drawings-page-1.png
US-4509129-A,Electronic calculating machine with facilities of announcing data introduced ,Sharp Kabushiki Kaisha,"Kenrow Yatsunami, Yoshihiki Iwamoto",1978-10-16,1984-06-26,1985-04-02,1985-04-02,https://patents.google.com/patent/US4509129A/en,https://patentimages.storage.googleapis.com/6e/bd/c6/4309f342cc946b/US4509129-drawings-page-2.png
US-3887791-A,Prismatic display window for a calculator ,Texas Instruments Inc,Lee Glen Kitchens,1973-11-08,1973-11-08,1975-06-03,1975-06-03,https://patents.google.com/patent/US3887791A/en,https://patentimages.storage.googleapis.com/29/a5/f8/b684e19a1fe5c8/US3887791-drawings-page-2.png
US-3249085-A,Nautical data correlator ,Jean Russell J St,Jean Russell J St,1964-10-29,1964-10-29,1966-05-03,1966-05-03,https://patents.google.com/patent/US3249085A/en,https://patentimages.storage.googleapis.com/c2/e0/79/adb1478c83ae06/US3249085-drawings-page-1.png
US-2497784-A,Calculating machine and remote ,,,,,1950-02-14,1950-02-14,https://patents.google.com/patent/US2497784A/en,https://patentimages.storage.googleapis.com/09/d5/1a/f1bef61feca40b/US2497784-drawings-page-1.png
US-2552789-A,Key-responsive cycle initiating ,,,,,1951-05-15,1951-05-15,https://patents.google.com/patent/US2552789A/en,https://patentimages.storage.googleapis.com/5f/20/50/221c7afa9b6d46/US2552789-drawings-page-1.png
US-3747847-A,Slide rule guide to intravenous therapy ,St Joseph S Hospital And Medic,M Cohen,1972-06-28,1972-06-28,1973-07-24,1973-07-24,https://patents.google.com/patent/US3747847A/en,https://patentimages.storage.googleapis.com/28/21/41/4b97b44f431fc9/US3747847-drawings-page-2.png
US-3792242-A,Pocket size manual adding machine ,G Hanson,G Hanson,1973-01-02,1973-01-02,1974-02-12,1974-02-12,https://patents.google.com/patent/US3792242A/en,https://patentimages.storage.googleapis.com/65/25/fb/0c40019082e107/US3792242-drawings-page-2.png
US-3227363-A,Coin sorting apparatus ,Anker Werke Ag,"Hecker Alfred, Fenrich Emil",1961-10-20,1962-10-19,1966-01-04,1966-01-04,https://patents.google.com/patent/US3227363A/en,https://patentimages.storage.googleapis.com/b3/62/46/e8633bad02928d/US3227363-drawings-page-1.png
US-5395245-A,Elastic pattern abacus and tool for changing arrangement of abacus beads ,Heinz; Ted,Ted Heinz,1993-11-04,1993-11-04,1995-03-07,1995-03-07,https://patents.google.com/patent/US5395245A/en,https://patentimages.storage.googleapis.com/30/92/9b/164bb477d0702e/US5395245-drawings-page-2.png
US-2506337-A,Cover section for oscillating type wheels ,Clary Multiplier Corp,Robert E Boyden,1946-11-26,1946-11-26,1950-05-02,1950-05-02,https://patents.google.com/patent/US2506337A/en,https://patentimages.storage.googleapis.com/33/d9/05/14a455f128c0fd/US2506337-drawings-page-1.png
US-3514754-A,Credit verification system ,Clary Corp,Fred N Schwend,1967-09-08,1967-09-08,1970-05-26,1970-05-26,https://patents.google.com/patent/US3514754A/en,https://patentimages.storage.googleapis.com/fd/62/9e/636de44edb87e1/US3514754-drawings-page-1.png
US-4035617-A,Tide and time calculating device ,Banner Philip M,Philip M. Banner,1972-04-11,1974-06-13,1977-07-12,1977-07-12,https://patents.google.com/patent/US4035617A/en,https://patentimages.storage.googleapis.com/e3/40/70/bd5c58b5b06a56/US4035617-drawings-page-2.png
US-4570223-A,Cash register control system for authorization of selected operator functions ,Sharp Kabushiki Kaisha,Taketoshi Yoshimoto,1979-10-12,1980-10-10,1986-02-11,1986-02-11,https://patents.google.com/patent/US4570223A/en,https://patentimages.storage.googleapis.com/a7/21/50/4225262eeb5a89/US4570223-drawings-page-2.png
US-3826882-A,Electric keyboards for office machines ,Olivetti & Co Spa,"N Giolitti, M Bovio, C Dalmasso",1971-09-06,1972-09-05,1974-07-30,1974-07-30,https://patents.google.com/patent/US3826882A/en,https://patentimages.storage.googleapis.com/a5/61/57/c3948590409319/US3826882-drawings-page-2.png
US-3573437-A,Bi-directional card reading system ,Wyle Laboratories,"Thomas J Scuitto, William B Newby",1968-06-04,1968-06-04,1971-04-06,1971-04-06,https://patents.google.com/patent/US3573437A/en,https://patentimages.storage.googleapis.com/b0/31/b4/36bc1aa7e010d5/US3573437-drawings-page-2.png
US-1005555-A,Cash-register. ,Ncr Co,Charles F Kettering,1906-06-08,1906-06-08,1911-10-10,1911-10-10,https://patents.google.com/patent/US1005555A/en,https://patentimages.storage.googleapis.com/4a/1c/fa/50283ea1e46206/US1005555-drawings-page-1.png
FR-976542-A,A method of stabilizing an energy producing device ,Caisse Nationale De La Rech Sc,,1939-05-02,1939-05-02,1951-03-19,1951-03-19,https://patents.google.com/patent/FR976542A/en,
US-5353439-A,Golf scoring device ,"Kurtz John G, Zabelny Edward L","John G. Kurtz, Edward L. Zabelny",1992-11-05,1992-11-05,1994-10-11,1994-10-11,https://patents.google.com/patent/US5353439A/en,https://patentimages.storage.googleapis.com/5f/48/bf/529111a877462f/US5353439-drawings-page-2.png
US-6747917-B2,Menstrual cycle monitor ,Georgetown University,"Victoria H. Jennings, Marcos Arevalo",2002-02-27,2002-02-27,2004-06-08,2004-06-08,https://patents.google.com/patent/US6747917B2/en,https://patentimages.storage.googleapis.com/23/f3/d7/c89b549a2418b0/US06747917-20040608-D00000.png
US-2374333-A,Multiplying calculator ,,,,,1945-04-24,1945-04-24,https://patents.google.com/patent/US2374333A/en,https://patentimages.storage.googleapis.com/84/6a/1e/a1252c5df462c1/US2374333-drawings-page-1.png
US-3950634-A,Keyboards ,Meyer Speiser,Meyer Speiser,1974-02-19,1974-02-19,1976-04-13,1976-04-13,https://patents.google.com/patent/US3950634A/en,https://patentimages.storage.googleapis.com/f5/4c/25/476ea352ff6e79/US3950634-drawings-page-2.png
US-2812902-A,Accounting apparatus ,Burroughs Corp,"Byron A Runde, Irvin W Borutzke, Flavius A Mathamel",1955-06-01,1955-06-01,1957-11-12,1957-11-12,https://patents.google.com/patent/US2812902A/en,https://patentimages.storage.googleapis.com/ef/1b/78/bc5e2b2c427dd0/US2812902-drawings-page-1.png
US-2110854-A,Department store machine ,Ibm,"Frederick L Fuller, George F Daly",1935-12-04,1935-12-04,1938-03-15,1938-03-15,https://patents.google.com/patent/US2110854A/en,https://patentimages.storage.googleapis.com/8f/d7/d0/e02dc605993ab5/US2110854-drawings-page-1.png
US-2476257-A,Means for illuminating ,,,,,1949-07-12,1949-07-12,https://patents.google.com/patent/US2476257A/en,https://patentimages.storage.googleapis.com/7f/a6/54/2b973f78b4fa58/US2476257-drawings-page-1.png
US-2905382-A,carnacina ,,,,,1959-09-22,1959-09-22,https://patents.google.com/patent/US2905382A/en,https://patentimages.storage.googleapis.com/a5/ef/7c/c7b6dd4205043f/US2905382-drawings-page-1.png
US-3980869-A,Rotatable keyboard ,"Litton Business Systems, Inc.","Paul A. Lombardino, Jean H. Wickstead, Edward E. Schroeder",1974-11-25,1974-11-25,1976-09-14,1976-09-14,https://patents.google.com/patent/US3980869A/en,https://patentimages.storage.googleapis.com/1c/56/29/d5d691b2a28caf/US3980869-drawings-page-2.png
US-4210093-A,Counting device ,Baker Richard A,Richard A. Baker,1978-10-23,1978-10-23,1980-07-01,1980-07-01,https://patents.google.com/patent/US4210093A/en,https://patentimages.storage.googleapis.com/9c/9d/31/e9ba7188518340/US4210093-drawings-page-2.png
US-3526887-A,Digit order and decimal point display system and circuit therefor ,Singer Co,Ernst R Erni,1967-06-30,1967-06-30,1970-09-01,1970-09-01,https://patents.google.com/patent/US3526887A/en,https://patentimages.storage.googleapis.com/74/1f/19/dbf6df27adfb1f/US3526887-drawings-page-1.png
US-3586888-A,Impact transducer switch ,Sperry Rand Corp,Walter Dorfman,1969-10-16,1969-10-16,1971-06-22,1971-06-22,https://patents.google.com/patent/US3586888A/en,https://patentimages.storage.googleapis.com/49/15/00/84d589c169bee1/US3586888-drawings-page-2.png
US-2629549-A,butler ,,,,,1953-02-24,1953-02-24,https://patents.google.com/patent/US2629549A/en,
US-3579047-A,Keyboard using switches having light obstructing elements ,Diehl Fa,"Konrad Sturm, Willy Becker, Heinz Timm, Karlheinz Rummel",1968-02-13,1969-02-13,1971-05-18,1971-05-18,https://patents.google.com/patent/US3579047A/en,https://patentimages.storage.googleapis.com/d8/d3/41/363d8dab9fba03/US3579047-drawings-page-2.png
US-8105088-B2,Health management cuff ,Chelsea Charles,Chelsea Charles,2003-09-26,2009-02-12,2012-01-31,2012-01-31,https://patents.google.com/patent/US8105088B2/en,https://patentimages.storage.googleapis.com/8e/27/19/1ce61dd7a0e25f/US08105088-20120131-D00000.png
US-2636677-A,Operation control means foe ,,,,,1953-04-28,1953-04-28,https://patents.google.com/patent/US2636677A/en,https://patentimages.storage.googleapis.com/71/19/7a/8abf7840323560/US2636677-drawings-page-1.png
US-4180206-A,Merchandise sales control system ,"Tokyo Electric Co., Ltd.","Yasuyoshi Takahashi, Shigeo Sekiguchi, Teruyoshi Sato",1976-06-30,1977-06-28,1979-12-25,1979-12-25,https://patents.google.com/patent/US4180206A/en,https://patentimages.storage.googleapis.com/6b/f8/13/7a0232462c69ba/US4180206-drawings-page-2.png
US-3006538-A,Combination of a cash register ,,,,,1961-10-31,1961-10-31,https://patents.google.com/patent/US3006538A/en,https://patentimages.storage.googleapis.com/3b/a2/50/66ffbf385a85a2/US3006538-drawings-page-1.png
US-2084445-A,Combined calculating and typewriting machine ,Rheinische Metallw & Maschf,Kottmann August,1935-02-14,1935-12-09,1937-06-22,1937-06-22,https://patents.google.com/patent/US2084445A/en,https://patentimages.storage.googleapis.com/e2/96/26/57637479335e7f/US2084445-drawings-page-1.png
US-3879602-A,Keyboard ,N Dimensions,Alexander D R Walker,1973-06-11,1973-06-11,1975-04-22,1975-04-22,https://patents.google.com/patent/US3879602A/en,https://patentimages.storage.googleapis.com/25/ec/fd/d804b9209b36e2/US3879602-drawings-page-2.png
US-4368381-A,Numeral adding toy ,"Kabushiki Kaisha Gakushu Kenkyusha (Gakken Co., Ltd.)",Shozo Ishiyama,1980-07-15,1981-07-15,1983-01-11,1983-01-11,https://patents.google.com/patent/US4368381A/en,https://patentimages.storage.googleapis.com/52/47/8b/8762dfae702a8e/US4368381-drawings-page-2.png
US-3603983-A,Mechanical-electrical code generating device employing fluid switching ,Northern Electric Co,William Mitchell,1969-07-23,1969-07-23,1971-09-07,1971-09-07,https://patents.google.com/patent/US3603983A/en,https://patentimages.storage.googleapis.com/54/6c/67/b1b8d4b6bf18cf/US3603983-drawings-page-2.png
US-3876053-A,Serial printing device ,Olivetti & Co Spa,"Nicolo Giolitti, Sergio Garberi, Lorenzo Bertino",1972-01-13,1973-01-15,1975-04-08,1975-04-08,https://patents.google.com/patent/US3876053A/en,https://patentimages.storage.googleapis.com/56/99/fe/b905ea696b5dfc/US3876053-drawings-page-2.png
