id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-3558811-A,Graphic communication electrical interface system ,Xerox Corp,"Albert J Montevecchio, William D Bartron, Thomas H Galster",1967-05-25,1967-05-25,1971-01-26,1971-01-26,https://patents.google.com/patent/US3558811A/en,https://patentimages.storage.googleapis.com/8c/e9/d8/8188e15e080df8/US3558811-drawings-page-38.png
US-3480914-A,Control mechanism for a multi-processor computing system ,Ibm,Hans P Schlaeppi,1967-01-03,1967-01-03,1969-11-25,1969-11-25,https://patents.google.com/patent/US3480914A/en,https://patentimages.storage.googleapis.com/a5/49/9e/332bac002a71b2/US3480914-drawings-page-1.png
US-3568156-A,Text matching algorithm ,Bell Telephone Labor Inc,Kenneth L Thompson,1967-08-09,1967-08-09,1971-03-02,1971-03-02,https://patents.google.com/patent/US3568156A/en,https://patentimages.storage.googleapis.com/8d/48/91/a1b9e13d2c0cdb/US3568156-drawings-page-2.png
US-3533082-A,Instruction retry apparatus including means for restoring the original contents of altered source operands ,Ibm,"Dorothy L Schnabel, Alan D Snyder",1968-01-15,1968-01-15,1970-10-06,1970-10-06,https://patents.google.com/patent/US3533082A/en,https://patentimages.storage.googleapis.com/48/7f/66/fe225cc14668d2/US3533082-drawings-page-1.png
US-3702462-A,Computer input-output system ,Delaware Sds Inc,Alfred W England,1967-10-26,1967-10-26,1972-11-07,1972-11-07,https://patents.google.com/patent/US3702462A/en,https://patentimages.storage.googleapis.com/1f/7a/c7/15c791ef980624/US3702462-drawings-page-2.png
US-4851616-A,Touch screen input system ,"Langdon Wales R, Crowley H W","R. Langdon Wales, H. W. Crowley",1986-01-03,1966-01-03,1989-07-25,1989-07-25,https://patents.google.com/patent/US4851616A/en,https://patentimages.storage.googleapis.com/4e/ec/06/5d1e3a365bc0c2/US4851616-drawings-page-2.png
US-3541521-A,Multiple ratio cursor control system ,Bunker Ramo,Robert A Koster,1967-12-11,1967-12-11,1970-11-17,1970-11-17,https://patents.google.com/patent/US3541521A/en,https://patentimages.storage.googleapis.com/80/7f/86/2d606deec8749a/US3541521-drawings-page-1.png
US-3522664-A,Interface device and display system ,Westinghouse Electric Corp,"John E Lambright, Bruce R Dow, Clyde A Booker Jr",1967-11-20,1967-11-20,1970-08-04,1970-08-04,https://patents.google.com/patent/US3522664A/en,https://patentimages.storage.googleapis.com/a2/19/88/83c2641fa401ea/US3522664-drawings-page-1.png
US-3482241-A,Touch displays ,Aviat Uk,Eric Arthur Johnson,1965-08-05,1966-08-02,1969-12-02,1969-12-02,https://patents.google.com/patent/US3482241A/en,https://patentimages.storage.googleapis.com/69/2b/cf/8213e34b91bbb6/US3482241-drawings-page-1.png
US-3591718-A,Graphical input tablet ,Shintron Co Inc,"Shintaro Asano, Larry K Baxter",1968-04-18,1968-04-18,1971-07-06,1971-07-06,https://patents.google.com/patent/US3591718A/en,https://patentimages.storage.googleapis.com/4b/80/0b/d154c30cdca431/US3591718-drawings-page-2.png
US-3623011-A,Time-shared access to computer registers ,Bell Telephone Labor Inc,"Joseph S Baynard Jr, Ronald L Coffin, James E Cullom, Nathan Ehrlich, Garner Jones, John W Olson, Dennis F Widman",1969-06-25,1969-06-25,1971-11-23,1971-11-23,https://patents.google.com/patent/US3623011A/en,https://patentimages.storage.googleapis.com/26/80/65/3fe48c3f5ab538/US3623011-drawings-page-2.png
US-3406244-A,Multi-liquid heat transfer ,Ibm,Oktay Sevgin,1966-06-07,1966-06-07,1968-10-15,1968-10-15,https://patents.google.com/patent/US3406244A/en,https://patentimages.storage.googleapis.com/34/25/4b/2ba19d300128d6/US3406244-drawings-page-1.png
US-3601808-A,Advanced keyword associative access memory system ,Bell Telephone Labor Inc,David Vlack,1968-07-18,1968-07-18,1971-08-24,1971-08-24,https://patents.google.com/patent/US3601808A/en,https://patentimages.storage.googleapis.com/9b/e7/5d/c50cfc1b4ba6ac/US3601808-drawings-page-2.png
US-3573854-A,Look-ahead control for operation of program loops ,Texas Instruments Inc,"William J Watson, William D Kastner",1968-12-04,1968-12-04,1971-04-06,1971-04-06,https://patents.google.com/patent/US3573854A/en,https://patentimages.storage.googleapis.com/61/aa/1e/465f9b8ffd7234/US3573854-drawings-page-2.png
US-3559183-A,Instruction sequence control ,Ibm,Edward H Sussenguth,1968-02-29,1968-02-29,1971-01-26,1971-01-26,https://patents.google.com/patent/US3559183A/en,https://patentimages.storage.googleapis.com/64/80/3b/16975994518b2c/US3559183-drawings-page-1.png
US-3445822-A,Communication arrangement in data processing system ,Ibm,Graham C Driscoll,1967-07-14,1967-07-14,1969-05-20,1969-05-20,https://patents.google.com/patent/US3445822A/en,https://patentimages.storage.googleapis.com/51/ce/48/244b4ca9c664eb/US3445822-drawings-page-17.png
US-3569938-A,Storage manager ,Ibm,"Harold E Eden, John J Harmon",1967-12-20,1967-12-20,1971-03-09,1971-03-09,https://patents.google.com/patent/US3569938A/en,https://patentimages.storage.googleapis.com/a6/ee/ab/99896d5a2f3d44/US3569938-drawings-page-2.png
US-3533076-A,Electronic accounting apparatus ,Burroughs Corp,"Cornelius C Perkins, Dayton W Fitzer",1967-10-30,1967-10-30,1970-10-06,1970-10-06,https://patents.google.com/patent/US3533076A/en,https://patentimages.storage.googleapis.com/57/ad/73/f2af9923b63659/US3533076-drawings-page-1.png
US-3571799-A,Data transmission terminal ,Ibm,"Charles W Coker Jr, Harry W Johnson, Robert A Peterson, John N Stallard",1969-08-21,1969-08-21,1971-03-23,1971-03-23,https://patents.google.com/patent/US3571799A/en,https://patentimages.storage.googleapis.com/9c/36/98/4f7cfdf51c0536/US3571799-drawings-page-2.png
US-3838212-A,Graphical data device ,Amperex Electronic Corp,"A Whetstone, S Fine, W Banks, S Phillips",1969-07-11,1969-07-11,1974-09-24,1974-09-24,https://patents.google.com/patent/US3838212A/en,https://patentimages.storage.googleapis.com/f8/4b/c0/5fc342dd09d9f1/US3838212-drawings-page-2.png
US-3598903-A,Position-identifying device ,Ibm,"Robert A Johnson, Ray N Steckenrider",1968-06-06,1968-06-06,1971-08-10,1971-08-10,https://patents.google.com/patent/US3598903A/en,https://patentimages.storage.googleapis.com/20/f7/41/12cef07900e882/US3598903-drawings-page-2.png
US-3544769-A,Electronic identification and credit card system ,Digital Identification Systems,Robert A Hedin,1967-04-05,1967-04-05,1970-12-01,1970-12-01,https://patents.google.com/patent/US3544769A/en,https://patentimages.storage.googleapis.com/84/cb/9f/e025ca79388fb8/US3544769-drawings-page-2.png
US-3614746-A,Memory addressing device using arbitrary directed graph structure ,Philips Corp,Jacob Fredrik Klinkhamer,1968-10-31,1969-10-22,1971-10-19,1971-10-19,https://patents.google.com/patent/US3614746A/en,https://patentimages.storage.googleapis.com/50/e7/10/4b3bd66b8da829/US3614746-drawings-page-8.png
US-3298030-A,Electrically operated character printer ,Clevite Corp,"Arthur M Lewis, Jr Arling Dix Brown",1965-07-12,1965-07-12,1967-01-10,1967-01-10,https://patents.google.com/patent/US3298030A/en,https://patentimages.storage.googleapis.com/e7/82/42/7dc828aae3987a/US3298030-drawings-page-1.png
US-3389404-A,Control/display apparatus ,Bunker Ramo,Robert A Koster,1964-03-02,1965-09-20,1968-06-18,1968-06-18,https://patents.google.com/patent/US3389404A/en,https://patentimages.storage.googleapis.com/a0/9a/ad/eee42df86ec321/US3389404-drawings-page-4.png
US-3373408-A,Computer capable of switching between programs without storage and retrieval of the contents of operation registers ,Rca Corp,Andrew T Ling,1965-04-16,1965-04-16,1968-03-12,1968-03-12,https://patents.google.com/patent/US3373408A/en,https://patentimages.storage.googleapis.com/8c/53/e8/0a1771aaec6df3/US3373408-drawings-page-1.png
US-3394352-A,Method of and apparatus for code communication ,Electronic Image Systems Corp,"Wernikoff Robert, Epstein Paul, William F Schreiber",1965-07-22,1965-07-22,1968-07-23,1968-07-23,https://patents.google.com/patent/US3394352A/en,https://patentimages.storage.googleapis.com/eb/d0/c5/0d82c60d51bb04/US3394352-drawings-page-1.png
US-3381276-A,Computer systems ,Photo Magnetic Syst Inc,James Peter,1965-09-15,1965-09-15,1968-04-30,1968-04-30,https://patents.google.com/patent/US3381276A/en,https://patentimages.storage.googleapis.com/8b/d2/1c/b71df60c164051/US3381276-drawings-page-1.png
US-3560964-A,Keyboard unit ,Philco Ford Corp,"Stuart W Bedell, Robert L Clenner",1968-12-31,1968-12-31,1971-02-02,1971-02-02,https://patents.google.com/patent/US3560964A/en,https://patentimages.storage.googleapis.com/a8/17/e0/d850ee6242e76f/US3560964-drawings-page-1.png
US-3601811-A,Learning machine ,Matsushita Electric Ind Co Ltd,Hirokazu Yoshino,1967-12-18,1968-12-09,1971-08-24,1971-08-24,https://patents.google.com/patent/US3601811A/en,https://patentimages.storage.googleapis.com/96/02/80/5413155a2a1334/US3601811-drawings-page-2.png
US-3474438-A,Display system ,Monsanto Co,Verlin A Lauher,1965-09-30,1965-09-30,1969-10-21,1969-10-21,https://patents.google.com/patent/US3474438A/en,https://patentimages.storage.googleapis.com/c6/b9/f6/2445303bfa11a3/US3474438-drawings-page-1.png
US-3407387-A,On-line banking system ,Burroughs Corp,"Floyd W Looschen, Iver C Hansen, Richard S Sharp",1965-03-01,1965-03-01,1968-10-22,1968-10-22,https://patents.google.com/patent/US3407387A/en,https://patentimages.storage.googleapis.com/d3/c0/2a/dad33ec524287f/US3407387-drawings-page-1.png
US-3515888-A,Manual optical digitizer ,California Computer Products,Edward V Lewis,1967-10-27,1967-10-27,1970-06-02,1970-06-02,https://patents.google.com/patent/US3515888A/en,https://patentimages.storage.googleapis.com/ad/11/b7/a17d2dc01259f1/US3515888-drawings-page-1.png
US-3517174-A,Method of localizing a fault in a system including at least two parallelly working computers ,Ericsson Telefon Ab L M,Bengt Erik Ossfeldt,1965-11-16,1966-11-02,1970-06-23,1970-06-23,https://patents.google.com/patent/US3517174A/en,https://patentimages.storage.googleapis.com/9e/13/d1/18b6c9d23ce4ad/US3517174-drawings-page-1.png
US-3351917-A,Information storage and retrieval system having a dynamic memory device ,Burroughs Corp,George T Shimabukuro,1965-02-05,1965-02-05,1967-11-07,1967-11-07,https://patents.google.com/patent/US3351917A/en,https://patentimages.storage.googleapis.com/5b/5d/a3/4a67dd1c76d8f6/US3351917-drawings-page-5.png
US-3304434-A,Position control system employing pulse producing means indicative of magnitude and direction of movement ,Bunker Ramo,Robert A Koster,1965-06-01,1965-06-01,1967-02-14,1967-02-14,https://patents.google.com/patent/US3304434A/en,https://patentimages.storage.googleapis.com/f3/68/96/e11244aa8aa376/US3304434-drawings-page-1.png
US-3648256-A,Communications link for computers ,Nasa,"Arthur I Zygielbaum, James W Layland, Warren L Martin",1969-12-31,1969-12-31,1972-03-07,1972-03-07,https://patents.google.com/patent/US3648256A/en,https://patentimages.storage.googleapis.com/2d/67/de/6f16daeb699adf/US3648256-drawings-page-2.png
US-3587044-A,Digital communication system ,Ibm,Harold E Jenkins,1969-07-14,1969-07-14,1971-06-22,1971-06-22,https://patents.google.com/patent/US3587044A/en,https://patentimages.storage.googleapis.com/f3/c5/48/18ec2696ef48cb/US3587044-drawings-page-2.png
US-3623017-A,Dual clocking arrangement for a digital computer ,Sperry Rand Corp,"William P Lowell, Harry W Moore",1969-10-22,1969-10-22,1971-11-23,1971-11-23,https://patents.google.com/patent/US3623017A/en,https://patentimages.storage.googleapis.com/fd/13/c2/8ab8485d291e4d/US3623017-drawings-page-2.png
US-3534396-A,Computer-aided graphical analysis ,Gen Motors Corp,"Donald E Hart, Edwin L Jacks",1965-10-27,1965-10-27,1970-10-13,1970-10-13,https://patents.google.com/patent/US3534396A/en,https://patentimages.storage.googleapis.com/20/c3/2f/dc14700c3cd32f/US3534396-drawings-page-1.png
US-3453384-A,Display system with increased manual input data rate ,Ibm,"Edward O Donner, Howard S Keeler, John L Botjer, Harold E Frye",1965-12-07,1965-12-07,1969-07-01,1969-07-01,https://patents.google.com/patent/US3453384A/en,https://patentimages.storage.googleapis.com/f9/6b/24/9123c6e811cf2b/US3453384-drawings-page-1.png
US-3473160-A,Electronically controlled microelectronic cellular logic array ,Stanford Research Inst,Sven Erik Wahlstrom,1966-10-10,1966-10-10,1969-10-14,1969-10-14,https://patents.google.com/patent/US3473160A/en,https://patentimages.storage.googleapis.com/91/40/dd/160b7ae431553b/US3473160-drawings-page-1.png
US-3576544-A,Storage protection system ,Ibm,"Humberto Cordero Jr, Edward G Drimak, Charles B Perkins Jr",1968-10-18,1968-10-18,1971-04-27,1971-04-27,https://patents.google.com/patent/US3576544A/en,https://patentimages.storage.googleapis.com/f0/cd/99/0cd2a96a687746/US3576544-drawings-page-2.png
US-3544976-A,Digitalized communication system with computation and control capabilities employing transmission line loop for data transmission ,Collins Radio Co,Arthur A Collins,1968-07-02,1968-07-02,1970-12-01,1970-12-01,https://patents.google.com/patent/US3544976A/en,https://patentimages.storage.googleapis.com/e0/d9/32/dd076f2ec53cda/US3544976-drawings-page-1.png
US-3564223-A,Digital differential analyzer ,Nat Res Dev,"Robert Herbert Harris, Phillip Lance Owen",1967-06-06,1968-06-04,1971-02-16,1971-02-16,https://patents.google.com/patent/US3564223A/en,https://patentimages.storage.googleapis.com/81/22/7b/8333f379ebd421/US3564223-drawings-page-2.png
US-3401376-A,Central processor ,Burroughs Corp,"George H Barnes, Richard E Bradley, Simon E Gluck, Sankin Albert, Shifman Joseph, Richard A Stokes",1965-11-26,1965-11-26,1968-09-10,1968-09-10,https://patents.google.com/patent/US3401376A/en,https://patentimages.storage.googleapis.com/f2/82/d6/f61373f79314e0/US3401376-drawings-page-1.png
US-3377623-A,Process backup system ,Foxboro Co,"Reut Richard, Bruce H Baldridge",1965-09-29,1965-09-29,1968-04-09,1968-04-09,https://patents.google.com/patent/US3377623A/en,https://patentimages.storage.googleapis.com/ba/da/9d/0c093572039ac5/US3377623-drawings-page-1.png
US-3412382-A,Shared-access data processing system ,Massachusetts Inst Technology,"John F Couleur, Edward L Glaser",1965-11-26,1965-11-26,1968-11-19,1968-11-19,https://patents.google.com/patent/US3412382A/en,https://patentimages.storage.googleapis.com/24/f6/1e/002dd0b7efc51e/US3412382-drawings-page-1.png
US-3647973-A,Computer system utilizing a telephone as an input device ,"Peter James, Martin J Brennan, Ben E Kappes","Peter James, Martin J Brennan, Ben E Kappes",1967-12-04,1967-12-04,1972-03-07,1972-03-07,https://patents.google.com/patent/US3647973A/en,https://patentimages.storage.googleapis.com/08/ae/dd/e54a4ba5be593a/US3647973-drawings-page-2.png
